date,open,high,low,close,adjclose,volume
9/15/2016,28.46500015,28.93250084,28.37249947,28.89249992,26.90093994,359934400
9/16/2016,28.78000069,29.03249931,28.51000023,28.72999954,26.74964714,319547600
9/19/2016,28.79750061,29.04500008,28.3125,28.39500046,26.43773079,188092000
9/20/2016,28.26250076,28.53000069,28.12750053,28.39249992,26.43540382,138057200
9/21/2016,28.46249962,28.49749947,28.11000061,28.38750076,26.43075371,144012800
9/22/2016,28.58749962,28.73500061,28.5,28.65500069,26.67981148,124296000
9/23/2016,28.60499954,28.69750023,27.88750076,28.17749977,26.23522568,209924800
9/26/2016,27.90999985,28.34749985,27.88750076,28.21999931,26.27479744,119477600
9/27/2016,28.25,28.29500008,28.08499908,28.27249908,26.32367706,98429600
9/28/2016,28.42250061,28.65999985,28.35750008,28.48749924,26.52385902,118564400
9/29/2016,28.29000092,28.45000076,27.95000076,28.04500008,26.11185455,143548000
9/30/2016,28.11499977,28.34250069,27.95000076,28.26250076,26.31436729,145516400
10/3/2016,28.17749977,28.26250076,28.06999969,28.12999916,26.19100571,86807200
10/4/2016,28.26499939,28.57749939,28.15749931,28.25,26.30272675,118947200
10/5/2016,28.35000038,28.41500092,28.17250061,28.26250076,26.31436729,85812400
10/6/2016,28.42499924,28.58499908,28.28249931,28.47249985,26.50989151,115117200
10/7/2016,28.57749939,28.63999939,28.37750053,28.51499939,26.54945946,97433600
10/11/2016,29.42499924,29.67250061,29.04999924,29.07500076,27.07086182,256164000
10/12/2016,29.33749962,29.49500084,29.1875,29.33499908,27.3129425,150347200
10/13/2016,29.19750023,29.36000061,28.93000031,29.24500084,27.22914505,140769600
10/14/2016,29.46999931,29.54249954,29.28249931,29.40749931,27.38044357,142608800
10/17/2016,29.33250046,29.45999908,29.19499969,29.38750076,27.36181641,94499600
10/18/2016,29.54500008,29.55249977,29.36249924,29.36750031,27.34320068,98214000
10/19/2016,29.3125,29.44000053,28.45000076,29.28000069,27.26173019,80138400
10/20/2016,29.21500015,29.34499931,29.08250046,29.26499939,27.24776649,96503200
10/21/2016,29.20249939,29.22750092,29.06999969,29.14999962,27.14069557,92770800
10/24/2016,29.27499962,29.43499947,29.25,29.41250038,27.3850975,94154800
10/25/2016,29.48749924,29.59000015,29.32749939,29.5625,27.52475929,192516000
10/26/2016,28.57749939,28.92499924,28.32749939,28.89749908,26.90559196,264536800
10/27/2016,28.84749985,28.96500015,28.52499962,28.62000084,26.64722443,138248000
10/28/2016,28.46750069,28.80249977,28.36249924,28.43000031,26.47032356,151446800
10/31/2016,28.41250038,28.55750084,28.29999924,28.38500023,26.42842484,105677600
11/1/2016,28.36499977,28.44249916,27.63249969,27.87249947,25.95124435,175303200
11/2/2016,27.85000038,28.08749962,27.80750084,27.89749908,25.97452545,113326800
11/3/2016,27.74500084,27.86499977,27.38750076,27.45750046,25.69611168,107730400
11/4/2016,27.13249969,27.5625,27.02750015,27.20999908,25.4644928,123348000
11/7/2016,27.52000046,27.62750053,27.36499977,27.60250092,25.83180809,130240000
11/8/2016,27.57749939,27.93000031,27.42499924,27.76499939,25.98388481,97016800
11/9/2016,27.46999931,27.82999992,27.01250076,27.71999931,25.94177055,236705600
11/10/2016,27.77249908,27.77249908,26.45750046,26.94750023,25.21882629,228538000
11/14/2016,26.92749977,26.95249939,26.02000046,26.42749977,24.73218346,204702000
11/15/2016,26.64249992,26.92000008,26.54000092,26.77750015,25.05973244,129058000
11/16/2016,26.67499924,27.55750084,26.64999962,27.49749947,25.73354149,235362000
11/17/2016,27.45249939,27.58749962,27.20750046,27.48749924,25.72418594,110528000
11/18/2016,27.43000031,27.63500023,27.41500092,27.51499939,25.74991989,113715600
11/21/2016,27.53000069,27.99749947,27.50250053,27.93250084,26.14063835,117058400
11/22/2016,27.98749924,28.10499954,27.85000038,27.95000076,26.15701485,103862000
11/23/2016,27.84000015,27.87750053,27.58250046,27.80750084,26.02365685,109705600
11/25/2016,27.78249931,27.96750069,27.73749924,27.94750023,26.15467644,45903600
11/28/2016,27.85750008,28.11750031,27.84749985,27.89249992,26.10320473,108776000
11/29/2016,27.69499969,28.00749969,27.51749992,27.86499977,26.07746696,114115200
11/30/2016,27.89999962,28.04999924,27.56749916,27.62999916,25.85754395,144649200
12/1/2016,27.59250069,27.73500061,27.25749969,27.37249947,25.6165638,148347600
12/2/2016,27.29249954,27.52249908,27.21249962,27.47500038,25.71248245,106112000
12/5/2016,27.5,27.50749969,27.0625,27.27750015,25.52766037,137298000
12/6/2016,27.375,27.59000015,27.29750061,27.48749924,25.72418594,104782000
12/7/2016,27.31500053,27.79750061,27.29000092,27.75749969,25.97686577,119994800
12/8/2016,27.71500015,28.10750008,27.64999962,28.03000069,26.231884,108273200
12/9/2016,28.07749939,28.67499924,28.07749939,28.48749924,26.66003609,137610400
12/12/2016,28.32250023,28.75,28.12249947,28.32500076,26.50796127,105497600
12/13/2016,28.45999908,28.97999954,28.4375,28.79750061,26.95014763,174935200
12/14/2016,28.76000023,29.04999924,28.74500084,28.79750061,26.95014763,136127200
12/15/2016,28.84499931,29.18250084,28.80750084,28.95499992,27.09754562,186098000
12/16/2016,29.11750031,29.125,28.91250038,28.99250031,27.13264275,177404400
12/19/2016,28.95000076,29.34499931,28.9375,29.15999985,27.28939629,111117600
12/20/2016,29.18499947,29.375,29.17000008,29.23749924,27.36192513,85700000
12/21/2016,29.20000076,29.35000038,29.19499969,29.26499939,27.38766289,95132800
12/22/2016,29.08749962,29.12750053,28.90999985,29.07250023,27.20750809,104343600
12/23/2016,28.89749908,29.12999916,28.89749908,29.12999916,27.26132011,56998000
12/27/2016,29.12999916,29.45000076,29.12249947,29.31500053,27.43445587,73187600
12/28/2016,29.37999916,29.50499916,29.04999924,29.19000053,27.31747055,83623600
12/29/2016,29.11249924,29.27750015,29.10000038,29.18250084,27.31045151,60158000
12/30/2016,29.16250038,29.29999924,28.85750008,28.95499992,27.09754562,122345200
1/3/2017,28.95000076,29.08250046,28.69000053,29.03750038,27.17475319,115127600
1/4/2017,28.96249962,29.12750053,28.9375,29.00499916,27.14433861,84472400
1/5/2017,28.97999954,29.21500015,28.95249939,29.15250015,27.28237343,88774400
1/6/2017,29.19499969,29.54000092,29.11750031,29.47750092,27.58653069,127007600
1/9/2017,29.48749924,29.85750008,29.48500061,29.74749947,27.83920288,134247600
1/10/2017,29.69249916,29.84499931,29.57500076,29.77750015,27.86727905,97848400
1/11/2017,29.68499947,29.98250008,29.64999962,29.9375,28.01701927,110354400
1/12/2017,29.72500038,29.82500076,29.55249977,29.8125,27.90004158,108344800
1/13/2017,29.77750015,29.90500069,29.70249939,29.76000023,27.85090065,104447600
1/17/2017,29.58499908,30.05999947,29.55500031,30,28.07550812,137759200
1/18/2017,30,30.125,29.92749977,29.99749947,28.07317352,94852000
1/19/2017,29.85000038,30.02249908,29.84250069,29.94499969,28.02403831,102389200
1/20/2017,30.11249924,30.11249924,29.93250084,30,28.07550812,130391600
1/23/2017,30,30.20249939,29.94249916,30.02000046,28.09422493,88200800
1/24/2017,29.88750076,30.02499962,29.875,29.99250031,28.06849289,92844000
1/25/2017,30.10499954,30.52499962,30.06999969,30.46999931,28.51535988,129510400
1/26/2017,30.41749954,30.61000061,30.39999962,30.48500061,28.52939796,105350400
1/27/2017,30.53499985,30.58749962,30.39999962,30.48749924,28.53173637,82251600
1/30/2017,30.23250008,30.40749931,30.16500092,30.40749931,28.45686913,121510000
1/31/2017,30.28750038,30.34749985,30.15500069,30.33749962,28.39136124,196804000
2/1/2017,31.75749969,32.62250137,31.75250053,32.1875,30.12268257,447940000
2/2/2017,31.99500084,32.34749985,31.94499969,32.13249969,30.07120895,134841600
2/3/2017,32.07749939,32.29750061,32.04000092,32.27000046,30.19989014,98029200
2/6/2017,32.28250122,32.625,32.22499847,32.57249832,30.48298073,107383600
2/7/2017,32.63499832,33.02249908,32.61249924,32.88249969,30.77309799,152735200
2/8/2017,32.83750153,33.05500031,32.80500031,33.00999832,30.89241982,92016400
2/9/2017,32.91249847,33.11249924,32.77999878,33.10499954,31.11564255,113399600
2/10/2017,33.11500168,33.23500061,33.01250076,33.02999878,31.04514885,80262000
2/13/2017,33.27000046,33.45500183,33.1875,33.32249832,31.32008171,92141600
2/14/2017,33.36750031,33.77249908,33.3125,33.75500107,31.7265873,132904800
2/15/2017,33.88000107,34.06750107,33.65499878,33.87749863,31.8417263,142492400
2/16/2017,33.91749954,33.97499847,33.70999908,33.83750153,31.80413055,90338400
2/17/2017,33.77500153,33.95750046,33.77500153,33.93000031,31.89107323,88792800
2/21/2017,34.05749893,34.1875,33.99499893,34.17499924,32.12135315,98028800
2/22/2017,34.10749817,34.27999878,34.02750015,34.27750015,32.2176857,83347600
2/23/2017,34.34500122,34.36999893,34.07500076,34.13249969,32.08140564,83152800
2/24/2017,33.97750092,34.16500092,33.81999969,34.16500092,32.11194992,87106400
2/27/2017,34.28499985,34.36000061,34.06999969,34.23249817,32.17538834,81029600
2/28/2017,34.27000046,34.36000061,34.17499924,34.24750137,32.18948364,93931600
3/1/2017,34.47249985,35.03749847,34.40000153,34.94749832,32.84743118,145658400
3/2/2017,35,35.06999969,34.68999863,34.74000168,32.65240479,104844000
3/3/2017,34.69499969,34.95750046,34.64749908,34.94499969,32.8450737,84432400
3/6/2017,34.84249878,34.94250107,34.65000153,34.83499908,32.74168015,87000000
3/7/2017,34.76499939,34.99499893,34.69749832,34.88000107,32.78398895,69785200
3/8/2017,34.73749924,34.95000076,34.70500183,34.75,32.66179276,74828800
3/9/2017,34.68500137,34.69749832,34.26250076,34.66999817,32.58660507,88623600
3/10/2017,34.8125,34.84000015,34.65999985,34.78499985,32.69468689,78451200
3/13/2017,34.71250153,34.85749817,34.70500183,34.79999924,32.70879364,69686800
3/14/2017,34.82500076,34.91249847,34.70999908,34.74750137,32.65944672,61236400
3/15/2017,34.85250092,35.1875,34.75749969,35.11500168,33.00486374,102767200
3/16/2017,35.18000031,35.25500107,35.06499863,35.17250061,33.05890656,76928000
3/17/2017,35.25,35.25,34.97249985,34.99750137,32.89442062,175540000
3/20/2017,35.09999847,35.375,35.05749893,35.36500168,33.23984146,86168000
3/21/2017,35.52750015,35.70000076,34.93249893,34.95999908,32.85917664,158119600
3/22/2017,34.96250153,35.40000153,34.93999863,35.35499954,33.23043823,103440800
3/23/2017,35.31499863,35.39500046,35.15250015,35.22999954,33.112957,81385200
3/24/2017,35.375,35.43500137,35.08750153,35.15999985,33.0471611,89582400
3/27/2017,34.84749985,35.30500031,34.65499878,35.22000122,33.10356903,94300400
3/28/2017,35.22750092,36.00999832,35.15499878,35.95000076,33.7896843,133499200
3/29/2017,35.91999817,36.12250137,35.79750061,36.02999878,33.86487579,116760000
3/30/2017,36.04750061,36.125,35.875,35.98249817,33.82023621,84829200
3/31/2017,35.93000031,36.06750107,35.75249863,35.91500092,33.75679398,78646800
4/3/2017,35.92750168,36.02999878,35.76250076,35.92499924,33.76618576,79942800
4/4/2017,35.8125,36.22249985,35.79249954,36.19250107,34.01761246,79565600
4/5/2017,36.05500031,36.36500168,35.95249939,36.00500107,33.84138489,110871600
4/6/2017,36.07249832,36.13000107,35.86249924,35.91500092,33.75679398,84596000
4/7/2017,35.93249893,36.04499817,35.81750107,35.83499908,33.68159485,66688800
4/10/2017,35.90000153,35.97000122,35.72499847,35.79249954,33.64164734,75733600
4/11/2017,35.73500061,35.83750153,35.01499939,35.40750122,33.27978134,121517600
4/12/2017,35.40000153,35.53749847,35.25249863,35.45000076,33.31972885,81400000
4/13/2017,35.47750092,35.59500122,35.26250076,35.26250076,33.1435051,71291600
4/17/2017,35.36999893,35.47000122,35.21749878,35.45750046,33.32678223,66328400
4/18/2017,35.35250092,35.50999832,35.27750015,35.29999924,33.17874527,58790000
4/19/2017,35.47000122,35.5,35.11249924,35.16999817,33.0565567,69313600
4/20/2017,35.30500031,35.72999954,35.29000092,35.61000061,33.47011948,93278400
4/21/2017,35.61000061,35.66999817,35.46250153,35.56750107,33.43017578,69283600
4/24/2017,35.875,35.98749924,35.79499817,35.90999985,33.75209045,68537200
4/25/2017,35.97750092,36.22499847,35.96749878,36.13249969,33.9612236,75486000
4/26/2017,36.11750031,36.15000153,35.84500122,35.91999817,33.76148224,80164800
4/27/2017,35.97999954,36.04000092,35.82749939,35.94749832,33.78733063,56985200
4/28/2017,36.02249908,36.07500076,35.81750107,35.91249847,33.75444412,83441600
5/1/2017,36.27500153,36.79999924,36.24000168,36.64500046,34.44291687,134411600
5/2/2017,36.88499832,37.02249908,36.70999908,36.87749863,34.66145325,181408800
5/3/2017,36.39749908,36.87250137,36.06750107,36.76499939,34.55570221,182788000
5/4/2017,36.63000107,36.78499985,36.45249939,36.63249969,34.43117142,93487600
5/5/2017,36.68999863,37.24499893,36.68999863,37.24000168,35.00217056,109310800
5/8/2017,37.25749969,38.42499924,37.25749969,38.25249863,35.95381927,195009600
5/9/2017,38.46749878,38.72000122,38.36249924,38.49750137,36.18410492,156521600
5/10/2017,38.40750122,38.48500061,38.02750015,38.31499863,36.01256561,103222800
5/11/2017,38.11249924,38.51750183,38.07749939,38.48749924,36.32401276,109020400
5/12/2017,38.67499924,39.10499954,38.66749954,39.02500153,36.83130646,130108000
5/15/2017,39.00249863,39.16249847,38.76250076,38.92499924,36.73692322,104038800
5/16/2017,38.98500061,39.01499939,38.68000031,38.86750031,36.68266296,80194000
5/17/2017,38.40000153,38.64250183,37.42750168,37.5625,35.45101547,203070800
5/18/2017,37.81750107,38.33499908,37.78250122,38.13499832,35.99132538,134272800
5/19/2017,38.34500122,38.49499893,38.15750122,38.26499939,36.1140213,107843200
5/22/2017,38.5,38.64500046,38.22750092,38.49750137,36.33345795,91865600
5/23/2017,38.72499847,38.72499847,38.32749939,38.45000076,36.28863144,79675600
5/24/2017,38.45999908,38.54249954,38.16749954,38.33499908,36.18008804,76712000
5/25/2017,38.43249893,38.58750153,38.25749969,38.46749878,36.30513763,76942400
5/26/2017,38.5,38.56000137,38.32749939,38.40250015,36.24378967,87710400
5/30/2017,38.35499954,38.60749817,38.33250046,38.41749954,36.25795746,80507600
5/31/2017,38.49250031,38.54249954,38.09500122,38.18999863,36.04323959,97804800
6/1/2017,38.29249954,38.33250046,38.05500031,38.29499817,36.1423378,65616400
6/2/2017,38.39500046,38.86249924,38.22249985,38.86249924,36.67794037,111082800
6/5/2017,38.58499908,38.61249924,38.36500168,38.48249817,36.31930161,101326800
6/6/2017,38.47499847,38.95249939,38.44499969,38.61249924,36.4419899,106499600
6/7/2017,38.75500107,38.99499893,38.61999893,38.84249878,36.65906906,84278400
6/8/2017,38.8125,38.88499832,38.59999847,38.74750137,36.56940079,85003200
6/9/2017,38.79750061,38.79750061,36.50500107,37.24499893,35.15136337,259530800
6/12/2017,36.43500137,36.52249908,35.62749863,36.35499954,34.31137848,289229200
6/13/2017,36.79000092,36.86249924,36.28749847,36.64749908,34.58744431,136661600
6/14/2017,36.875,36.875,35.95999908,36.29000092,34.25004578,126124800
6/15/2017,35.83000183,36.11999893,35.55250168,36.07249832,34.04476929,128661600
6/16/2017,35.94499969,36.125,35.54999924,35.56750107,33.5681572,201444400
6/19/2017,35.91500092,36.68500137,35.91500092,36.58499908,34.52846146,130165600
6/20/2017,36.71749878,36.71749878,36.23500061,36.25249863,34.2146492,99600400
6/21/2017,36.38000107,36.51750183,36.15250015,36.46749878,34.41756058,85063200
6/22/2017,36.44250107,36.67499924,36.27999878,36.40750122,34.36093521,76425200
6/23/2017,36.28250122,36.79000092,36.27750015,36.56999969,34.5143013,141757600
6/26/2017,36.79249954,37.06999969,36.34500122,36.45500183,34.40577316,102769600
6/27/2017,36.25249863,36.54000092,35.90499878,35.93249893,33.91264343,99047600
6/28/2017,36.12250137,36.52750015,35.79000092,36.45750046,34.40811539,88329600
6/29/2017,36.17750168,36.28250122,35.56999969,35.91999817,33.90083694,125997600
6/30/2017,36.11249924,36.24000168,35.94499969,36.00500107,33.98106766,92096400
7/3/2017,36.22000122,36.32500076,35.77500153,35.875,33.85836411,57111200
7/5/2017,35.92250061,36.19749832,35.68000031,36.02249908,33.99758911,86278400
7/6/2017,35.75500107,35.875,35.60250092,35.68249893,33.67668915,96515200
7/7/2017,35.72499847,36.1875,35.72499847,36.04499817,34.01881027,76806800
7/10/2017,36.02750015,36.48749924,35.84249878,36.26499939,34.22645187,84362400
7/11/2017,36.18249893,36.46250153,36.09500122,36.38249969,34.33734512,79127200
7/12/2017,36.46749878,36.54499817,36.20500183,36.43500137,34.38689804,99538000
7/13/2017,36.375,37.12250137,36.36000061,36.94250107,34.8658638,100797600
7/14/2017,36.99250031,37.33250046,36.83250046,37.25999832,35.16550827,80528400
7/17/2017,37.20500183,37.72499847,37.14250183,37.38999939,35.28819656,95174000
7/18/2017,37.29999924,37.53250122,37.16749954,37.52000046,35.4108963,71475200
7/19/2017,37.61999893,37.85499954,37.48749924,37.75500107,35.63269043,83692000
7/20/2017,37.875,37.93500137,37.54750061,37.58499908,35.47225571,68974800
7/21/2017,37.49750137,37.61000061,37.22000122,37.56750107,35.45573807,105010400
7/24/2017,37.64500046,38.11000061,37.47499847,38.02249908,35.88515472,85972800
7/25/2017,37.95000076,38.45999908,37.95000076,38.18500137,36.03852081,75415600
7/26/2017,38.33750153,38.48249817,38.26499939,38.36500168,36.20840454,63124000
7/27/2017,38.4375,38.49750137,36.82500076,37.63999939,35.52415848,129905200
7/28/2017,37.47249985,37.55749893,37.29750061,37.375,35.27405548,68854800
7/31/2017,37.47499847,37.58250046,37.03250122,37.18249893,35.09236908,79383600
8/1/2017,37.27500153,37.55500031,37.10250092,37.51250076,35.40382004,141474400
8/2/2017,39.81999969,39.9375,39.04000092,39.28499985,37.07667923,279747200
8/3/2017,39.26250076,39.30250168,38.75500107,38.89250183,36.70625687,108389200
8/4/2017,39.01750183,39.34999847,38.92250061,39.09749985,36.89972305,82239600
8/7/2017,39.26499939,39.72999954,39.16749954,39.70249939,37.47071075,87481200
8/8/2017,39.65000153,40.45750046,39.56750107,40.02000046,37.77037048,144823600
8/9/2017,39.81499863,40.31750107,39.77750015,40.26499939,38.00159454,104526000
8/10/2017,39.97499847,40,38.65750122,38.83000183,36.7911644,163217200
8/11/2017,39.15000153,39.64250183,39.01750183,39.36999893,37.3028183,105028400
8/14/2017,39.83000183,40.05250168,39.6875,39.96250153,37.86421967,88490800
8/15/2017,40.16500092,40.54999924,40.03499985,40.40000153,38.27873611,117862000
8/16/2017,40.48500061,40.62749863,40.03749847,40.23749924,38.12477875,110686400
8/17/2017,40.13000107,40.17750168,39.45999908,39.46500015,37.39283371,111762400
8/18/2017,39.46500015,39.875,39.18000031,39.375,37.3075676,109712400
8/21/2017,39.375,39.47249985,38.77750015,39.30250168,37.23886871,105474000
8/22/2017,39.55749893,40,39.50500107,39.94499969,37.84763718,86418400
8/23/2017,39.76750183,40.11750031,39.72000122,39.99499893,37.8950119,77596400
8/24/2017,40.10749817,40.18500137,39.63750076,39.81750107,37.72682571,79275600
8/25/2017,39.91249847,40.13999939,39.81750107,39.96500015,37.86658096,101920400
8/28/2017,40.03499985,40.5,39.98249817,40.36750031,38.24794388,103864000
8/29/2017,40.02500153,40.77999878,40,40.72750092,38.58904266,118067600
8/30/2017,40.95000076,40.97249985,40.65250015,40.83750153,38.69326401,109078400
8/31/2017,40.90999985,41.13000107,40.86999893,41,38.84724426,107140400
9/1/2017,41.20000076,41.23500061,40.90750122,41.01250076,38.8590889,66364400
9/5/2017,40.9375,41.0625,40.13999939,40.52000046,38.39244461,117874000
9/6/2017,40.67750168,40.74750137,40.13000107,40.47750092,38.35217285,86606800
9/7/2017,40.52249908,40.56000137,40.09000015,40.31499863,38.19819641,87714000
9/8/2017,40.21500015,40.28749847,39.63249969,39.65750122,37.57522202,114446000
9/11/2017,40.125,40.51250076,39.97249985,40.375,38.25505447,126323200
9/12/2017,40.65250015,40.99000168,39.69250107,40.21500015,38.10345078,286856000
9/13/2017,39.96749878,39.99000168,39.47750092,39.91249847,37.81684875,179629600
9/14/2017,39.74750137,39.84999847,39.52249908,39.56999969,37.49232101,95042800
9/15/2017,39.61750031,40.24250031,39.5,39.97000122,37.87133026,196458400
9/18/2017,40.02750015,40.125,39.5,39.66749954,37.58470535,113077600
9/19/2017,39.87749863,39.94250107,39.61000061,39.68249893,37.59890366,83242400
9/20/2017,39.47499847,39.56499863,38.45750046,39.01750183,36.96881866,211805600
9/21/2017,38.95000076,38.95000076,38.1875,38.34749985,36.33402634,150046800
9/22/2017,37.88499832,38.06750107,37.63999939,37.97249985,35.97869873,186581600
9/25/2017,37.49750137,37.95750046,37.29000092,37.63750076,35.66128922,177549200
9/26/2017,37.94499969,38.47999954,37.92250061,38.28499985,36.2747879,146640000
9/27/2017,38.45000076,38.68000031,38.38499832,38.55749893,36.53298569,102016800
9/28/2017,38.47249985,38.56999969,38.17499924,38.31999969,36.30794525,88022000
9/29/2017,38.30250168,38.53250122,38,38.52999878,36.5069313,105199200
10/2/2017,38.56499863,38.61249924,38.18000031,38.45249939,36.4335022,74795200
10/3/2017,38.50249863,38.77249908,38.47750092,38.61999893,36.59220123,64921200
10/4/2017,38.40750122,38.46500015,38.11500168,38.36999893,36.35532379,80655200
10/5/2017,38.54499817,38.86000061,38.51250076,38.84749985,36.80776596,85135200
10/6/2017,38.74250031,38.87250137,38.63999939,38.82500076,36.78644562,69630400
10/10/2017,39.01499939,39.5,38.77500153,38.97499847,36.92856598,62468000
10/11/2017,38.99250031,39.24499893,38.9375,39.13750076,37.08253098,67622400
10/12/2017,39.08750153,39.34249878,38.93249893,39,36.95224762,64500400
10/13/2017,39.18249893,39.31999969,39.10250092,39.24750137,37.18675995,65576800
10/16/2017,39.47499847,40,39.41249847,39.97000122,37.87133026,96486000
10/17/2017,39.94499969,40.21749878,39.80749893,40.11750031,38.01107788,75989200
10/18/2017,40.10499954,40.17750168,39.90000153,39.93999863,37.84289932,65496800
10/19/2017,39.1875,39.27000046,38.75500107,38.99499893,36.94750595,170336800
10/20/2017,39.15250015,39.4375,38.99000168,39.0625,37.01146317,95896400
10/23/2017,39.22249985,39.42250061,38.875,39.04249954,36.99251556,87937200
10/24/2017,39.07249832,39.35499954,39.04999924,39.27500153,37.21281433,71028800
10/25/2017,39.22750092,39.38750076,38.81750107,39.10250092,37.049366,84828400
10/26/2017,39.30749893,39.45750046,39.19499969,39.35250092,37.28624725,68002000
10/27/2017,39.82249832,40.90000153,39.67499924,40.76250076,38.62220383,177816800
10/30/2017,40.97249985,42.01750183,40.93000031,41.68000031,39.49153519,178803200
10/31/2017,41.97499847,42.41249847,41.73500061,42.25999832,40.04107666,144187200
11/1/2017,42.46749878,42.48500061,41.40250015,41.72249985,39.53180313,134551200
11/2/2017,41.65000153,42.125,41.31999969,42.02750015,39.82078934,165573600
11/3/2017,43.5,43.56499863,42.77999878,43.125,40.86065292,237594400
11/6/2017,43.09249878,43.74750137,42.93000031,43.5625,41.27519608,140105200
11/7/2017,43.47750092,43.8125,43.40000153,43.70249939,41.40784454,97446000
11/8/2017,43.66500092,44.06000137,43.58250046,44.06000137,41.74656677,97638000
11/9/2017,43.77750015,44.02500153,43.28499985,43.97000122,41.66130066,117930400
11/10/2017,43.77750015,43.84500122,43.56750107,43.66749954,41.5234108,100582000
11/13/2017,43.375,43.625,43.34999847,43.49250031,41.35700989,67928400
11/14/2017,43.25999832,43.36999893,42.79499817,42.83499908,40.73178864,99130000
11/15/2017,42.49250031,42.58000183,42.09500122,42.27000046,40.19453049,116632400
11/16/2017,42.79499817,42.96749878,42.57500076,42.77500153,40.67472839,94550000
11/17/2017,42.75999832,42.84749985,42.40999985,42.53749847,40.44889069,87598000
11/20/2017,42.57249832,42.63999939,42.38999939,42.49499893,40.40848923,65049600
11/21/2017,42.69499969,43.42499924,42.69499969,43.28499985,41.15969086,100525200
11/22/2017,43.34000015,43.75,43.26250076,43.74000168,41.59235764,102355600
11/24/2017,43.77500153,43.875,43.66249847,43.74250031,41.59473038,56106800
11/27/2017,43.76250076,43.77000046,43.33499908,43.52249908,41.38552475,82867200
11/28/2017,43.57500076,43.71749878,42.96500015,43.26750183,41.14305115,105715200
11/29/2017,43.15750122,43.22999954,41.79000092,42.36999893,40.28962326,166665600
11/30/2017,42.60749817,43.03499985,42.11000061,42.96250153,40.85303116,166108800
12/1/2017,42.48749924,42.91749954,42.125,42.76250076,40.66284561,159037200
12/4/2017,43.11999893,43.15499878,42.40750122,42.45000076,40.36569595,130169600
12/5/2017,42.26499939,42.88000107,42.09999847,42.40999985,40.32765961,109400800
12/6/2017,41.875,42.54999924,41.61500168,42.25249863,40.17788696,114240000
12/7/2017,42.25749969,42.61000061,42.22750092,42.33000183,40.25157928,102693200
12/8/2017,42.62250137,42.75,42.20500183,42.34249878,40.26346588,93420800
12/11/2017,42.29999924,43.22249985,42.19749832,43.16749954,41.04795837,141095200
12/12/2017,43.03749847,43.09749985,42.86500168,42.92499924,40.81737137,77636800
12/13/2017,43.125,43.38499832,43,43.06750107,40.9528656,95273600
12/14/2017,43.09999847,43.28250122,42.91249847,43.05500031,40.94099045,81906000
12/15/2017,43.40750122,43.54249954,43.11500168,43.49250031,41.35700989,160677200
12/18/2017,43.72000122,44.29999924,43.71500015,44.10499954,41.93942261,117684400
12/19/2017,43.75749969,43.84749985,43.52249908,43.63499832,41.49250031,109745600
12/20/2017,43.71749878,43.85499954,43.3125,43.58750153,41.44734573,93902400
12/21/2017,43.54249954,44.00500107,43.52500153,43.75249863,41.60424042,83799600
12/22/2017,43.66999817,43.85499954,43.625,43.75249863,41.60424042,65397600
12/26/2017,42.70000076,42.86750031,42.41999817,42.64250183,40.54874802,132742000
12/27/2017,42.52500153,42.69499969,42.42750168,42.65000153,40.55587769,85992800
12/28/2017,42.75,42.96250153,42.61999893,42.77000046,40.66998291,65920800
12/29/2017,42.63000107,42.64749908,42.30500031,42.30749893,40.23019028,103999600
1/2/2018,42.54000092,43.07500076,42.31499863,43.06499863,40.95049667,102223600
1/3/2018,43.13249969,43.63750076,42.99000168,43.05749893,40.943367,118071600
1/4/2018,43.13499832,43.36750031,43.02000046,43.25749969,41.13354874,89738400
1/5/2018,43.36000061,43.84249878,43.26250076,43.75,41.60186005,94640000
1/8/2018,43.58750153,43.90250015,43.48249817,43.58750153,41.44734573,82271200
1/9/2018,43.63750076,43.76499939,43.35250092,43.58250046,41.44260025,86336000
1/10/2018,43.29000092,43.57500076,43.25,43.57249832,41.43307495,95839600
1/11/2018,43.64749908,43.87250137,43.62250137,43.81999969,41.6684227,74670800
1/12/2018,44.04499817,44.34000015,43.91249847,44.27249908,42.09871292,101672400
1/16/2018,44.47499847,44.84749985,44.03499985,44.04750061,41.88476563,118263600
1/17/2018,44.03749847,44.8125,43.76750183,44.77500153,42.57653809,137547200
1/18/2018,44.84249878,45.02500153,44.5625,44.81499863,42.61457443,124773600
1/19/2018,44.65250015,44.89500046,44.35250092,44.61500168,42.4243927,129700400
1/22/2018,44.32500076,44.44499969,44.15000153,44.25,42.07731247,108434400
1/23/2018,44.32500076,44.86000061,44.20500183,44.25999832,42.0868187,130756400
1/24/2018,44.3125,44.32500076,43.29999924,43.55500031,41.41643906,204420400
1/25/2018,43.62749863,43.73749924,42.63249969,42.77750015,40.67710114,166116000
1/26/2018,43,43,42.51499939,42.87749863,40.77219772,156572000
1/29/2018,42.54000092,42.54000092,41.76750183,41.99000168,39.92828369,202561600
1/30/2018,41.38249969,41.84249878,41.17499924,41.74250031,39.69293594,184192800
1/31/2018,41.71749878,42.11000061,41.625,41.85749817,39.80228806,129915600
2/1/2018,41.79249954,42.15499878,41.68999863,41.94499969,39.88549042,188923200
2/2/2018,41.5,41.70000076,40.02500153,40.125,38.15485382,346375200
